Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,NumPrimaryHealthCenters_HMIS,NumCommunityHealthCenters_HMIS,NumSubDistrictHospitals_HMIS,NumDistrictHospitals_HMIS,TotalPublicHealthFacilities_HMIS,NumPublicBeds_HMIS,NumRuralHospitals_NHP18,NumRuralBeds_NHP18,NumUrbanHospitals_NHP18,NumUrbanBeds_NHP18,Population,Rural population,Urban population,Area,Density,Gender Ratio
339,24-03-2020,6:00 PM,Uttarakhand,3,1,0,0,4,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
340,24-03-2020,6:00 PM,West Bengal,9,0,0,1,9,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
341,25-03-2020,6:00 PM,Andhra Pradesh,9,0,1,0,9,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
342,25-03-2020,6:00 PM,Bihar,4,0,0,1,4,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
343,25-03-2020,6:00 PM,Chhattisgarh,1,0,0,0,1,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
344,25-03-2020,6:00 PM,Delhi,30,1,6,1,31,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
345,25-03-2020,6:00 PM,Gujarat,37,1,0,1,38,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
346,25-03-2020,6:00 PM,Haryana,14,14,11,0,28,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
347,25-03-2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
348,25-03-2020,6:00 PM,Karnataka,41,0,3,1,41,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
349,25-03-2020,6:00 PM,Kerala,101,8,4,0,109,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
350,25-03-2020,6:00 PM,Madhya Pradesh,14,0,0,0,14,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
351,25-03-2020,6:00 PM,Maharashtra,125,3,1,3,128,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
352,25-03-2020,6:00 PM,Manipur,1,0,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
353,25-03-2020,6:00 PM,Mizoram,1,0,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
354,25-03-2020,6:00 PM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
355,25-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
356,25-03-2020,6:00 PM,Punjab,29,0,0,1,29,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
357,25-03-2020,6:00 PM,Rajasthan,34,2,3,0,36,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
358,25-03-2020,6:00 PM,Tamil Nadu,16,2,1,0,18,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
359,25-03-2020,6:00 PM,Telengana,25,10,1,0,35,,,,,,,,,,,,,,,,
360,25-03-2020,6:00 PM,Chandigarh,7,0,0,0,7,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
361,25-03-2020,6:00 PM,Jammu and Kashmir,7,0,1,0,7,,,,,,,,,,,,,,,,
362,25-03-2020,6:00 PM,Ladakh,13,0,0,0,13,,,,,,,,,,,,,,,,
363,25-03-2020,6:00 PM,Uttar Pradesh,36,1,11,0,37,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
364,25-03-2020,6:00 PM,Uttarakhand,3,1,0,0,4,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
365,25-03-2020,6:00 PM,West Bengal,9,0,0,1,9,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
366,26-03-2020,6:00 PM,Andaman and Nicobar Islands,1,0,0,0,1,,,,,,,,,,,,,,,,
367,26-03-2020,6:00 PM,Andhra Pradesh,11,0,1,0,11,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
368,26-03-2020,6:00 PM,Bihar,6,0,0,1,6,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
369,26-03-2020,6:00 PM,Chandigarh,7,0,0,0,7,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
370,26-03-2020,6:00 PM,Chhattisgarh,6,0,0,0,6,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
371,26-03-2020,6:00 PM,Delhi,35,1,6,1,36,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
372,26-03-2020,6:00 PM,Goa,3,0,0,0,3,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
373,26-03-2020,6:00 PM,Gujarat,42,1,0,3,43,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
374,26-03-2020,6:00 PM,Haryana,16,14,11,0,30,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
375,26-03-2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
376,26-03-2020,6:00 PM,Jammu and Kashmir,13,0,1,0,13,,,,,,,,,,,,,,,,
377,26-03-2020,6:00 PM,Karnataka,55,0,3,2,55,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
378,26-03-2020,6:00 PM,Kerala,110,8,6,0,118,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
379,26-03-2020,6:00 PM,Ladakh,13,0,0,0,13,,,,,,,,,,,,,,,,
380,26-03-2020,6:00 PM,Madhya Pradesh,20,0,0,1,20,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
381,26-03-2020,6:00 PM,Maharashtra,121,3,1,3,124,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
382,26-03-2020,6:00 PM,Manipur,1,0,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
383,26-03-2020,6:00 PM,Mizoram,1,0,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
384,26-03-2020,6:00 PM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
385,26-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
386,26-03-2020,6:00 PM,Punjab,33,0,0,1,33,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
387,26-03-2020,6:00 PM,Rajasthan,39,2,3,0,41,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
388,26-03-2020,6:00 PM,Tamil Nadu,20,6,1,1,26,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
389,26-03-2020,6:00 PM,Telengana,34,10,1,0,44,,,,,,,,,,,,,,,,
390,26-03-2020,6:00 PM,Uttarakhand,4,1,0,0,5,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
391,26-03-2020,6:00 PM,Uttar Pradesh,40,1,11,0,41,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
392,26-03-2020,6:00 PM,West Bengal,10,0,0,1,10,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
393,27-03-2020,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,,,,,,,,,,,,,,,,
394,27-03-2020,10:00 AM,Andhra Pradesh,12,0,1,0,12,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
395,27-03-2020,10:00 AM,Bihar,6,0,0,1,6,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
396,27-03-2020,10:00 AM,Chandigarh,7,0,0,0,7,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
397,27-03-2020,10:00 AM,Chhattisgarh,6,0,0,0,6,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
398,27-03-2020,10:00 AM,Delhi,35,1,6,1,36,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
399,27-03-2020,10:00 AM,Goa,3,0,0,0,3,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
400,27-03-2020,10:00 AM,Gujarat,42,1,0,3,43,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
401,27-03-2020,10:00 AM,Haryana,16,14,11,0,30,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
402,27-03-2020,10:00 AM,Himachal Pradesh,3,0,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
403,27-03-2020,10:00 AM,Jammu and Kashmir,13,0,1,1,13,,,,,,,,,,,,,,,,
404,27-03-2020,10:00 AM,Karnataka,55,0,3,2,55,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
405,27-03-2020,10:00 AM,Kerala,129,8,11,0,137,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
406,27-03-2020,10:00 AM,Ladakh,13,0,3,0,13,,,,,,,,,,,,,,,,
407,27-03-2020,10:00 AM,Madhya Pradesh,20,0,0,1,20,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
408,27-03-2020,10:00 AM,Maharashtra,127,3,15,4,130,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
409,27-03-2020,10:00 AM,Manipur,1,0,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
410,27-03-2020,10:00 AM,Mizoram,1,0,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
411,27-03-2020,10:00 AM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
412,27-03-2020,10:00 AM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
413,27-03-2020,10:00 AM,Punjab,33,0,0,1,33,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
414,27-03-2020,10:00 AM,Rajasthan,39,2,3,0,41,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
415,27-03-2020,10:00 AM,Tamil Nadu,23,6,1,1,29,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
416,27-03-2020,10:00 AM,Telengana,35,10,1,0,45,,,,,,,,,,,,,,,,
417,27-03-2020,10:00 AM,Uttarakhand,4,1,0,0,5,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
418,27-03-2020,10:00 AM,Uttar Pradesh,40,1,11,0,41,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
419,27-03-2020,10:00 AM,West Bengal,10,0,0,1,10,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
420,28-03-2020,6:00 PM,Andhra Pradesh,14,0,1,0,14,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
421,28-03-2020,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,,,,,,,,,,,,,,,,
422,28-03-2020,6:00 PM,Bihar,9,0,0,1,9,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
423,28-03-2020,6:00 PM,Chandigarh,8,0,0,0,8,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
424,28-03-2020,6:00 PM,Chhattisgarh,6,0,0,0,6,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
425,28-03-2020,6:00 PM,Delhi,38,1,6,1,39,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
426,28-03-2020,6:00 PM,Goa,3,0,0,0,3,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
427,28-03-2020,6:00 PM,Gujarat,44,1,0,3,45,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
428,28-03-2020,6:00 PM,Haryana,19,14,12,0,33,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
429,28-03-2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
430,28-03-2020,6:00 PM,Jammu and Kashmir,20,0,1,1,20,,,,,,,,,,,,,,,,
431,28-03-2020,6:00 PM,Karnataka,55,0,3,2,55,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
432,28-03-2020,6:00 PM,Kerala,168,8,11,0,176,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
433,28-03-2020,6:00 PM,Ladakh,13,0,3,0,13,,,,,,,,,,,,,,,,
434,28-03-2020,6:00 PM,Madhya Pradesh,30,0,0,2,30,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
435,28-03-2020,6:00 PM,Maharashtra,177,3,25,5,180,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
436,28-03-2020,6:00 PM,Manipur,1,0,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
437,28-03-2020,6:00 PM,Mizoram,1,0,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
438,28-03-2020,6:00 PM,Odisha,3,0,0,0,3,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
439,28-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
440,28-03-2020,6:00 PM,Punjab,38,0,1,1,38,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
441,28-03-2020,6:00 PM,Rajasthan,52,2,3,0,54,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
442,28-03-2020,6:00 PM,Tamil Nadu,34,6,2,1,40,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
443,28-03-2020,6:00 PM,Telengana,46,10,1,0,56,,,,,,,,,,,,,,,,
444,28-03-2020,6:00 PM,Uttarakhand,4,1,0,0,5,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
445,28-03-2020,6:00 PM,Uttar Pradesh,54,1,11,0,55,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
446,28-03-2020,6:00 PM,West Bengal,15,0,0,1,15,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
447,29-03-2020,7:30 PM,Andhra Pradesh,-,-,1,0,19,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
448,29-03-2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,,,,,,,,,,,,,,,,
449,29-03-2020,7:30 PM,Bihar,-,-,0,1,11,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
450,29-03-2020,7:30 PM,Chandigarh,-,-,0,0,8,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
451,29-03-2020,7:30 PM,Chhattisgarh,-,-,0,0,7,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
452,29-03-2020,7:30 PM,Delhi,-,-,6,2,49,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
